prime_item_nbr,prime_item_desc,prime_size_desc,item_nbr,item_flags,item_desc_1,item_desc_2,unit_retail,unit_cost,mu_percent,color_desc,size_desc,item_status,item_type,item_sub_type,upc,upc_desc,create_date,effective_date,obsolete_date,uom_sell_qty,uom_code,multi_unit_qty,multi_unit_cost,mfg_nbr,intl_code,product_code,product_description,shelf_number,shelf_description,mdse_category_intl,mdse_sub_category_intl,pack_type,order_book_flag,corp_cancel_when_out_flag,plu_nbr,return_sheet_nbr,ordbk_stars_qty,whse_align,last_change_date,last_change_time,expiration_date,status_chg_date,unit_size,unit_size_uom,item_opp_flag,item_opp_effective_date,item_opp_expiration_date,min_order_qty,max_order_qty,signing_desc,vndr_min_ord_qty,season_code,season_year,license_code,buying_region_code,space_desc,space_id,item_height,item_length,item_width,item_weight,brand_id,brand_desc,brand_family_id,brand_family_name,brand_owner_id,brand_owner_name,private_label,consumer_id,country_of_origin,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,item_flags,buyer_user_id,buyer_full_name,category_team_lead_user_id,category_team_lead_full_name,dmm_user_id,dmm_full_name,gmm_user_id,gmm_full_name,evp_user_id,evp_full_name,fineline_number,fineline_description,dept_subcategory_description,dept_category_description,dept_category_group_description,mdse_subgroup_description,mdse_segment_description,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,total_sales
585411085,CARAMIA NUDE M,1.0EA,585411085,L,CARAMIA NUDE M,,29.88,17.79,0.40,,1.0EA,A,20,0,0074027505302,CARAMIA - 1,2020-08-04,2020-08-17,2500-01-01,1.00,EA,0,0.00,23751,,65696675,,65696674,CARAMIA NUDE M,AS SEEN ON TV,AS SEEN ON TV,B,true,false,0,0,2,WH,2021-03-25,18:42:23:18,2049-12-31,2020-08-04,1.00,EA,false,,,0,0,CARAMIA NUDE MEDIUM SINGLE PACK,,,,,,,,8.00,2.75,6.00,0.38,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,163783503,CN,2022-04-19 17:45:44.855416 +00:00,0,false,585411085,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9,APPAREL,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,585411085,3355.27
586295192,ASOTV SPICY SHLF DLX,NA,555513280,L,ASOTV SPICY SHELF,NEW ITEM FALL 2016,22.18,9.23,0.58,NONE,1.0EA,A,20,0,0074027504701,SPICYSHELF74,2016-04-08,2016-08-19,2500-01-01,1.00,EA,0,0.00,23751,,19948577,ASOTV SPICY SHELF,19948576,ASOTV SPICY SHELF,KITCHEN ORGANIZATION,Kitchen Org,C,false,false,0,0,2,WH,2022-03-14,19:01:06:23,2049-12-31,2016-04-08,1.00,EA,false,,,0,0,SPICY SHELF WMT INLINE - 4PK - EA,,,,,,,,11.00,13.00,2.50,2.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,19912359,CN,2022-04-19 17:45:44.855416 +00:00,0,false,555513280,L,ALEVY,"LEVY,ALICIA",ALEVY,"LEVY,ALICIA",P2SNYDE,"SNYDER,PATRICIA",A0S016S,"SOOHOO,ANTHONY",A0S016S,"SOOHOO,ANTHONY",8951,CABINET ORGANIZATION,CABINET AND DRAWER ORG,KITCHEN ORGANIZATION,KITCHEN STORAGE AND ORGANIZATION,HOME,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,555513280,3023.62
587360270,VP OUTLNE MIRROR SM,EA,587360270,L,VP OUTLNE MIRROR SM,,29.88,17.93,0.40,NA,EA,A,20,0,0074027505603,VP MIRROR SM,2020-12-17,2020-12-18,2500-01-01,1.00,EA,0,0.00,23751,,98546506,,98546500,VP OUTLNE MIRROR SM,AS SEEN ON TV,AS SEEN ON TV,B,true,false,0,0,2,AS,2021-10-24,15:12:37:53,2049-12-31,2020-12-17,1.00,EA,false,,,0,0,MERCHANDISE,,0,2020,,,,,8.37,1.46,5.71,0.75,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,196184751,CN,2022-04-19 17:45:44.855416 +00:00,0,false,587360270,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",580,HEALTH,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,587360270,161140.60
591649611,MP NS SOCK 2PK LXL W,NA,591649611,,MP NS SOCK 2PK LXL W,,14.88,8.62,0.42,NA,NA,A,3,0,0081852202922,MISSION SOCK,2021-02-26,2021-03-15,2500-01-01,1.00,EA,0,0.00,23751,,0,,107458961,MP NS SOCK 2PK LXL W,SPORT ACCESSORIES,Sport Accessories,C,false,false,0,0,2,AS,2021-03-16,18:47:02:08,2021-11-26,2021-02-26,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,11.00,4.25,1.00,0.18,537658,MISSIONACTIVE,35342,MISSIONACTIVE,32698,MISSION,N,201375346,CN,2022-04-19 17:45:44.855416 +00:00,0,false,591649611,,M0M01D7,"MIKITA,MICHAEL",M0M01D7,"MIKITA,MICHAEL",ABMARKU,"PARTON,AMY",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",8412,COOLING,HYDRATION SHAKERS COOLING,SPORTS TRAINING AND MEDICINE,LOCAL SPORTS,HARDLINES,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,591649611,31418.33
591649653,MP HL SOCK 2PK S/M W,NA,591649653,L,MP HL SOCK 2PK S/M W,,14.88,8.62,0.42,NA,NA,A,3,0,0081852202925,MISSION SOCK,2021-02-26,2021-03-15,2500-01-01,1.00,EA,0,0.00,23751,,0,,107459052,MP HL SOCK 2PK S/M W,SPORT ACCESSORIES,Sport Accessories,C,false,false,0,0,2,AS,2022-04-13,18:45:43:12,2021-11-26,2021-02-26,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,1.50,10.50,3.50,0.25,84602,ONLINE,208,NONE,164,NONE,N,201375619,CN,2022-04-19 17:45:44.855416 +00:00,0,false,591649653,L,M0M01D7,"MIKITA,MICHAEL",M0M01D7,"MIKITA,MICHAEL",ABMARKU,"PARTON,AMY",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",8412,COOLING,HYDRATION SHAKERS COOLING,SPORTS TRAINING AND MEDICINE,LOCAL SPORTS,HARDLINES,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,591649653,24075.69
595494970,MSN HEADBAND WHITE,NA,595494970,,MSN HEADBAND WHITE,,14.88,8.00,0.46,NA,NA,A,3,0,0081852202909,HEADBAND WHT,2021-04-19,2021-04-20,2500-01-01,1.00,EA,0,0.00,23751,,0,,114911934,MSN HEADBAND WHITE,SPORT ACCESSORIES,Sport Accessories,C,false,false,0,0,2,AS,2021-04-19,18:56:31:24,2022-01-19,2021-04-19,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,10.30,2.50,0.40,0.10,537658,MISSIONACTIVE,35342,MISSIONACTIVE,32698,MISSION,N,205646608,CN,2022-04-19 17:45:44.855416 +00:00,0,false,595494970,,M0M01D7,"MIKITA,MICHAEL",M0M01D7,"MIKITA,MICHAEL",ABMARKU,"PARTON,AMY",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",8412,COOLING,HYDRATION SHAKERS COOLING,SPORTS TRAINING AND MEDICINE,LOCAL SPORTS,HARDLINES,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,595494970,11799.40
2225379,SNUGGIE MP ZEBRA,,2225379,,SNUGGIE MP ZEBRA,,16.96,14.41,0.15,ZEBRA,,I,33,0,0074027500323,SNUGGIE,2010-04-29,2012-09-10,2500-01-01,1.00,EA,0,0.00,23751,,11368848,SNUGGIE MP ZEBRA,11368847,SNUGGIE MICRO ZEBRA,WINTER ACCESSORIES,Throws.,C,false,false,0,0,2,AS,2014-06-30,18:49:15:85,2049-12-31,2014-03-22,1.00,EA,false,,,0,0,SNUGGIE MICROPLUSH ZEBRA,,,,,,,,11.00,5.10,11.80,2.85,320098,UNBRANDED,646,UNBRANDED,604,UNBRANDED,N,1113876,CN,2022-04-19 17:45:44.855416 +00:00,0,false,2225379,,J0E06DH,"Edwards,Jennifer",ATULLER,"Tuller,Amber",GCHAKRA,"CHAKRABARTI,GITA",A0S016S,"SOOHOO,ANTHONY",A0S016S,"SOOHOO,ANTHONY",8105,WEARABLE THROWS,SEASONAL THROWS,THROWS,SEASONAL TEXTILES,HOME,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,2225379,
2225393,SNUGGIE MP DOG,,2225393,,SNUGGIE MP DOG,,19.00,14.38,0.24,DOG,,I,33,0,0074027500395,SNUGGIE,2010-04-29,2011-09-12,2500-01-01,1.00,EA,0,0.00,23751,,11368855,SNUGGIE MP DOG,11368854,SNUGGIE MICRO DOG,WINTER ACCESSORIES,Throws.,C,false,false,0,0,2,AS,2013-01-07,18:51:56:79,2049-12-31,2012-03-03,1.00,EA,false,,,0,0,SNUGGIE MICROPLUSH DOG PATTERN,,,,,,,,11.00,5.10,11.80,2.85,320098,UNBRANDED,646,UNBRANDED,604,UNBRANDED,N,1113883,CN,2022-04-19 17:45:44.855416 +00:00,0,false,2225393,,J0E06DH,"Edwards,Jennifer",ATULLER,"Tuller,Amber",GCHAKRA,"CHAKRABARTI,GITA",A0S016S,"SOOHOO,ANTHONY",A0S016S,"SOOHOO,ANTHONY",8105,WEARABLE THROWS,SEASONAL THROWS,THROWS,SEASONAL TEXTILES,HOME,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,2225393,
8214166,TOPSY TURVY TOMATO,1.01N,8214166,,TOPSY TURVY TOMATO,,4.88,3.00,0.39,,1.01N,A,3,0,0074027500068,TOMATO,2008-05-07,2012-03-26,2500-01-01,1.00,EA,0,0.00,23751,,9696225,TOPSY TURVY TOMATO,9696224,TOPSY TURVY TOMATO,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,1,DI,2016-04-30,18:32:56:91,2049-12-31,2012-03-21,1.00,EA,false,,,16,0,TOPSY TURVY TOMATO PLANNER,16,,,,,,,10.00,3.25,10.00,1.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,1114045,CN,2022-04-19 17:45:44.855416 +00:00,0,false,8214166,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",18,OUTDOOR GADGET,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,8214166,-4.88
551247153,RUGGIES,1.0EA,551247153,,RUGGIES,RUGGIES - EACH,9.88,5.89,0.40,,1.0EA,A,33,0,0074027501148,RUGGIES,2013-02-19,2013-05-13,2500-01-01,1.00,EA,0,0.00,23751,,14037272,RUGGIES,14037271,RUGGIES,AS SEEN ON TV,AS SEEN ON TV,B,false,false,0,0,2,AS,2018-08-07,19:05:54:33,2049-12-31,2013-02-19,1.00,EA,false,,,0,0,RUGGIES - EACH,,,,,,,,7.99,0.09,5.27,0.05,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,12009486,CN,2022-04-19 17:45:44.855416 +00:00,0,false,551247153,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",586,INDOOR GADGET,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,551247153,-139.85
551304973,MINIMAX POWER PACK,1.0EA,551304973,L,MINIMAX POWER PACK,,79.88,46.26,0.42,,1.0EA,A,20,0,0074027504669,MINIMAX,2017-02-07,2017-04-11,2500-01-01,1.00,EA,0,0.00,23751,,20524164,,20524163,MINIMAX POWER PACK,AS SEEN ON TV,AS SEEN ON TV,B,true,false,0,0,2,WH,2017-09-26,18:56:16:83,2049-12-31,2017-02-07,1.00,EA,false,,,0,0,MINIMAX PORTABLE POWER PACK,,,,,,,,10.50,7.50,2.60,1.60,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,21429815,CN,2022-04-19 17:45:44.855416 +00:00,0,false,551304973,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",586,INDOOR GADGET,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,551304973,284.52
553887763,GRIP GO (AUTO),1.0EA,553887763,L,GRIP GO (AUTO),EOL WK38 2017,10.88,6.87,0.37,2,1.0EA,I,33,0,0074027501321,GRIP GO,2015-03-23,2015-04-06,2500-01-01,1.00,EA,0,0.00,23751,,14446537,GRIP GO (AUTO),14446536,GRIP GO (AUTO),ELECTRONICS,ACCESSORIES,B,false,false,0,0,1,AS,2021-02-02,18:40:30:24,2049-12-31,2020-04-08,1.00,EA,true,2014-02-12,2050-01-31,0,0,GRIPGO CAR PHONE MOUNT,,,,,,,,9.00,4.50,3.00,0.50,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,12738542,CN,2022-04-19 17:45:44.855416 +00:00,0,false,553887763,L,KCOLLI1,"COLLINS,KENNETH",SBAYLES,"BAYLES,SCOTT",R3HAYS,"HAYS,RICHARD",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",8091,MOBILE ACCESSORIES,AUTO ELECTRONIC ACCESSORIES,AUTO ELECTRONICS,AUTO BATTERIES AND ELECTRICAL,HARDLINES,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,553887763,2.50
557806468,AS SEEN ON TV SNUGGI,,557806468,,AS SEEN ON TV SNUGGI,ONLINE ONLY,19.88,11.51,0.42,NONE,,A,3,0,0074027504736,NOVELTY,2017-01-04,2049-12-27,2500-01-01,1.00,EA,0,0.00,23751,,23894432,BLANKETS,23894431,BLANKETS,*Unassigned,*Unassigned,B,false,false,0,0,1,DI,2017-10-05,18:56:35:78,2049-12-31,2017-01-04,1.00,EA,false,,,0,0,AS SEEN ON TV SNUGGIE TAILS RAINBOW FISH,,0,2016,,6,WAL-MART.COM,1317,0.98,53.94,35.04,0.84,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,24627250,CN,2022-04-19 17:45:44.855416 +00:00,0,false,557806468,,A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,557806468,
566377926,3 SECOND BRW D46 EA,1.0EA,566377926,,3 SECOND BRW D46 EA,,14.84,8.84,0.40,,1.0EA,I,20,0,0074027504909,3 SECOND BR,2017-11-07,2018-02-02,2500-01-01,1.00,EA,0,0.00,23751,,32034757,3 SECOND BRW D46 EA,32034756,3 SECOND BRW D46 EA,NAIL CARE,ACCESSORIES,B,false,false,0,0,2,WH,2020-04-20,18:57:49:57,2049-12-31,2020-01-11,1.00,EA,false,,,0,0,3 SECOND BROW- NATURAL LOOKING,,,,,,,,7.00,2.00,5.00,0.02,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,49871293,CN,2022-04-19 17:45:44.855416 +00:00,0,false,566377926,,K0W0B60,"WARD,KALI",E0N01DG,"Naramore,Elizabeth",M0B00UF,"Balbale,Musab",TLWATKI,"WATKINS,TARONZI",TLWATKI,"WATKINS,TARONZI",9895,MISC BEAUTY ACCESSORIES,COSMETIC ACCESSORIES,COSMETICS ACCESSORIES,BEAUTY ACCESSORIES,CONSUMABLES,CONSUMABLES,2022-04-19 17:43:05.423347 +00:00,0,false,566377926,7.00
571184952,MY FIT JEANS 2-12,1.0EA,571184952,L,MY FIT JEANS 2-12,,39.88,23.83,0.40,,1.0EA,A,20,0,0074027505009,MY FIT JEANS,2018-08-09,2018-10-19,2500-01-01,1.00,EA,0,0.00,23751,,43073887,MY FIT JEANS 2-12,43073886,MY FIT JEANS 2-12,AS SEEN ON TV,AS SEEN ON TV,B,true,false,0,0,2,WH,2019-08-22,18:59:47:59,2049-12-31,2018-08-09,1.00,EA,false,,,0,0,MY FIT JEANS 2-12,,,,,,,,3.25,6.25,10.00,0.99,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,85166041,CN,2022-04-19 17:45:44.855416 +00:00,0,false,571184952,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9,APPAREL,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,571184952,302.97
576135373,GO COOL PVA TOWEL,1.0EA,576135373,,GO COOL PVA TOWEL,,4.97,2.57,0.48,,1.0EA,A,20,0,0081242401962,GO COOL PVA,2019-06-26,2019-11-04,2500-01-01,1.00,EA,0,0.00,230832,,55733393,GO COOL PVA TOWEL,55733392,GO COOL PVA TOWEL,SPORT ACCESSORIES,Sport Accessories,C,true,false,0,0,2,AS,2020-08-06,18:59:17:59,2049-12-31,2019-06-26,1.00,EA,false,,,8,0,MISSION ENDURACOOL LARGE,8,,,,,,,9.06,1.77,2.99,0.23,537658,MISSIONACTIVE,35342,MISSIONACTIVE,32698,MISSION,N,131840354,CN,2022-04-19 17:45:44.855416 +00:00,0,false,576135373,,M0M01D7,"MIKITA,MICHAEL",M0M01D7,"MIKITA,MICHAEL",ABMARKU,"PARTON,AMY",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",8412,COOLING,HYDRATION SHAKERS COOLING,SPORTS TRAINING AND MEDICINE,LOCAL SPORTS,HARDLINES,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,576135373,7.00
578145556,MISSION VISOR BLACK,1.0EA,578145556,L,MISSION VISOR BLACK,,14.88,8.89,0.40,,1.0EA,A,20,0,0081852202747,MISSION - V,2019-11-20,2019-12-02,2500-01-01,1.00,EA,0,0.00,23751,,61833745,MISSION VISOR BLACK,61833744,MISSION VISOR BLACK,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2020-10-22,18:46:28:96,2049-12-31,2019-11-20,1.00,EA,false,,,0,0,MISSION VISOR BLACK,,,,,,,,3.00,7.87,8.00,0.09,429176,MISSION,7005,MISSION,6283,MISSION FOODS,N,154544911,CN,2022-04-19 17:45:44.855416 +00:00,0,false,578145556,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",580,HEALTH,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,578145556,6521.46
584362179,MISSION FL GAITR CHR,1.0EA,584362179,,MISSION FL GAITR CHR,,14.88,11.88,0.20,,1.0EA,A,20,0,0081671402851,MISSION FUL,2020-06-26,2020-07-13,2500-01-01,1.00,EA,0,0.00,23751,,95261764,,95261763,MISSION FL GAITR CHR,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2021-04-22,18:56:16:88,2049-12-31,2020-06-26,1.00,EA,false,,,0,0,MISSION FULL GAITER CHARCOAL,,,,,,,,8.62,1.25,4.37,0.26,429176,MISSION,7005,MISSION,6283,MISSION FOODS,N,184979317,CN,2022-04-19 17:45:44.855416 +00:00,0,false,584362179,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",580,HEALTH,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,584362179,7430.17
585062732,HAPPY NAPPERS - MEDI,NA,585062732,,HAPPY NAPPERS - MEDI,ONLINE ONLY,39.88,22.93,0.43,NA,NA,A,3,0,0074027505437,HAPPY NAPPER,2020-07-14,2049-12-27,2500-01-01,1.00,EA,0,0.00,23751,,0,,95729342,HAPPY NAPPERS - MEDI,*Unassigned,*Unassigned,C,false,false,0,0,2,DI,2020-07-14,19:01:40:76,2049-12-31,2020-07-14,1.00,EA,false,,,0,0,MERCHANDISE,,0,2020,,6,,,13.00,6.00,15.50,2.68,84602,ONLINE,208,NONE,164,NONE,N,186842227,,2022-04-19 17:45:44.855416 +00:00,0,false,585062732,,R5WINTE,"WINTERS,RUSSELL",R5WINTE,"WINTERS,RUSSELL",R5WINTE,"WINTERS,RUSSELL",A0S016S,"SOOHOO,ANTHONY",A0S016S,"SOOHOO,ANTHONY",9379,DOTCOM ONLY,DOTCOM,DOTCOM,COOK AND DINE MISC L2,HOME,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,585062732,
585476446,MISSION CM GAITER BL,1.0EA,585476446,,MISSION CM GAITER BL,,8.00,5.89,0.26,,1.0EA,I,3,0,0081767202308,MISSION 1/2,2020-08-11,2020-08-24,2500-01-01,1.00,EA,0,0.00,23751,,96177100,,96177099,MISSION CM GAITER BL,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,2,DI,2021-05-18,18:43:44:37,2021-05-08,2021-05-18,1.00,EA,false,,,0,0,MISSION COMPACT GAITER BLUE,,,,,,,,8.20,5.75,0.20,0.09,429176,MISSION,7005,MISSION,6283,MISSION FOODS,N,189846167,CN,2022-04-19 17:45:44.855416 +00:00,0,false,585476446,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",580,HEALTH,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,585476446,47631.02
585650172,27PCHAPPY NAPPERS 2,EA,585650172,,27PCHAPPY NAPPERS 2,,1346.76,643.32,0.52,,EA,I,3,0,0074027509739,HAPPY NAPPE,2020-08-26,2020-09-14,2500-01-01,1.00,EA,0,0.00,23751,,0,,,,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,2,DI,2021-09-28,19:05:04:82,2021-05-23,2021-05-24,1.00,EA,false,,,0,0,,,,,,,,,43.00,48.00,20.00,128.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,,,CN,2022-04-19 17:45:44.855416 +00:00,0,false,585650172,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",8,TOYS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,585650172,
596253485,HUGGIE PUP,EACH,596253485,L,HUGGIE PUP,,29.88,17.96,0.40,NA,EACH,A,20,0,0074027505693,HUGGIE PUP,2021-06-04,2021-06-21,2500-01-01,1.00,EA,0,0.00,23751,,0,,116091315,HUGGIE PUP - THE PLU,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2022-01-07,18:44:59:92,2049-12-31,2021-06-04,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,13.48,7.48,4.50,0.68,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,206484995,CN,2022-04-19 17:45:44.855416 +00:00,0,false,596253485,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",8,TOYS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 17:43:05.423347 +00:00,0,false,596253485,1790912.93
596453181,MISSION BUCKETBOONEY,,596453181,,MISSION BUCKETBOONEY,,1034.24,612.77,0.41,,,A,3,0,0081007551259,MERCHANDISE,2021-06-22,2021-07-06,2500-01-01,1.00,EA,0,0.00,23751,,0,,,,SPORT ACCESSORIES,Sport Accessories,C,false,false,0,0,2,DI,2022-04-13,18:45:43:61,2030-12-31,2021-06-21,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,N,,CN,2022-04-19 17:45:44.855416 +00:00,0,false,596453181,,M0M01D7,"MIKITA,MICHAEL",M0M01D7,"MIKITA,MICHAEL",ABMARKU,"PARTON,AMY",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",8412,COOLING,HYDRATION SHAKERS COOLING,SPORTS TRAINING AND MEDICINE,LOCAL SPORTS,HARDLINES,GENERAL MERCHANDISE,2022-04-19 17:43:05.423347 +00:00,0,false,596453181,
596485514,VP ULTRASONIC WAND,EA,596485514,,VP ULTRASONIC WAND,,59.88,34.94,0.42,NA,EA,A,20,0,0074027505677,VP ULT WAND,2021-06-24,2021-07-12,2500-01-01,1.00,EA,0,0.00,23751,,0,,116429733,VP ULTRASONIC WAND,FACE CARE,FACE CARE,B,true,false,0,0,2,AS,2021-12-30,18:47:38:90,2049-12-31,2021-06-24,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,8.03,2.04,3.50,0.41,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,206766896,CN,2022-04-19 17:45:44.855416 +00:00,0,false,596485514,,J4TURLE,"TURLEY,JULIA",J4TURLE,"TURLEY,JULIA",P0J01JX,"Jelinek,Peter",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4506,FC DEVICES,FACIAL DEVICES,FACECARE,SKINCARE,CONSUMABLES,CONSUMABLES,2022-04-19 17:43:05.423347 +00:00,0,false,596485514,119.76
